id;course_id;grade
401;9;12
401;9;6.5
401;7;16.25
401;7;16
401;7;16
401;1;7.5
401;1;19
401;1;16.5
401;1;13.5
401;8;13.5
401;8;16
401;8;13.5
401;8;9.5
401;8;9.5
401;8;9.5
401;8;10.5
401;8;14.5
401;8;10.5
458;2;12.5
458;2;13.5
458;2;14
458;2;15
458;2;14.5
458;4;14.5
458;4;11.5
458;4;10.5
458;4;11.5
458;4;15.5
458;4;16
458;4;15.5
458;4;10
458;4;10
458;3;14.5
458;3;13.5
458;3;15
458;3;11
458;3;16
458;3;17.5
458;3;11.5
458;3;10.5
458;6;12.5
458;6;11.25
458;6;11.5
458;6;9.75
458;6;10.5
458;6;11.5
458;6;9.5
458;5;13
458;5;12.8
458;5;10.5
458;5;11.4
458;5;10.8
458;5;10.9
458;5;14
458;10;14
458;10;17.25
458;10;16.25
458;10;13.75
458;9;14.5
458;9;11
458;9;16.5
458;9;12
458;9;9
458;9;14
458;7;16.75
458;7;17
458;7;14.25
458;1;15.5
458;1;16
458;1;18.5
458;1;13
458;8;13
458;8;15.5
458;8;11.5
458;8;11
458;8;11
458;8;12
458;8;16
458;8;19.5
458;8;10.5
517;2;13.5
517;2;14.5
517;2;13
517;2;12.5
517;4;9
517;4;9
517;4;12.5
517;4;10.5
517;4;13
517;4;9.5
517;4;16
517;4;13.5
517;4;9
517;3;13
517;3;14.5
517;3;14
517;3;14
517;3;12
517;3;11.5
517;3;15
517;3;16
517;3;19.5
517;6;9.75
517;6;9.25
517;6;10.25
517;6;9.75
517;6;11.5
517;6;12.25
517;6;11.5
517;5;11.3
517;5;11.7
517;5;11.8
517;5;10.3
517;5;11.9
517;5;12.3
517;5;13.8
517;10;13.75
517;10;15
517;10;15.5
517;10;12.5
517;9;10.5
517;9;8.5
517;9;15
517;9;4
517;9;10
517;9;12
517;7;14.25
517;7;16.25
517;7;12.75
517;1;11
517;1;14.5
517;1;15
517;1;9.5
517;8;13
517;8;9.5
517;8;8.5
517;8;11.5
517;8;13
517;8;10
517;8;11
517;8;12
517;8;13
536;2;13
536;2;11.5
536;2;10
536;2;11.5
536;2;11
536;4;11.5
536;4;9.5
536;4;14
536;4;12.5
536;4;11.5
536;4;7.5
536;4;12
536;4;7.5
536;4;9.5
536;3;13.5
536;3;15.5
536;3;15.5
536;3;17
536;3;15
536;3;18
536;3;14.5
536;3;13.5
536;3;14
536;6;11.5
536;6;12.5
536;6;12.5
536;6;11.25
536;6;unknown
536;6;11.25
536;6;9.5
536;5;11.9
536;5;12.8
536;5;11.7
536;5;unknown
536;5;11.9
536;5;14
536;10;15.25
536;10;13.25
536;10;11.5
536;10;14.75
536;9;10
536;9;9.5
536;9;6
536;9;13.5
536;9;10
536;9;7
536;7;13.25
536;7;13
536;7;14.25
536;1;11
536;1;14
536;1;9
536;1;15
536;8;14
536;8;7.5
536;8;10
536;8;unknown
536;8;9
536;8;8.5
536;8;13
536;8;13
536;8;13.5
552;2;13.5
552;2;14
552;2;12.5
552;2;12
552;2;11.5
552;4;12
552;4;10.5
552;4;11
552;4;12
552;4;10.5
552;4;12
552;4;9.5
552;4;9.5
552;3;14
552;3;14.5
552;3;13
552;3;14
552;3;9.5
552;3;15
552;3;12
552;3;14
552;3;11
552;6;10.75
552;6;10.5
552;6;12
552;6;11.25
552;6;10.5
552;6;8.5
552;5;13.5
552;5;11.6
552;5;11.9
552;5;11.8
552;5;11.9
552;5;12.1
552;10;unknown
552;10;14.25
552;10;13.25
552;9;10.5
552;9;10.5
552;9;9
552;9;11.5
552;9;9
552;9;8
552;7;14
552;7;13
552;1;11.5
552;1;14.5
552;1;13.5
552;1;12.5
552;8;8.5
552;8;12.5
552;8;11.5
552;8;7
552;8;10.5
552;8;15.5
552;8;8
552;8;13.5
577;2;10.5
577;2;10.5
577;2;12
577;2;10.5
577;2;12.5
577;4;8.5
577;4;11
577;4;11
577;4;10
577;4;9.5
577;4;8.5
577;4;11.5
577;4;13
577;4;11
577;3;13.5
577;3;12
577;3;12
577;3;13
577;3;13
577;3;15.5
577;3;13
577;3;17.5
577;6;10.75
577;6;10.75
577;6;9.75
577;6;12
577;6;10.75
577;6;9.75
577;5;13.4
577;5;11.7
577;5;12
577;5;10.4
577;5;13.8
577;5;13.4
577;5;12.8
577;10;11.5
577;10;10
577;10;12.25
577;10;13.5
577;9;6
577;9;6.5
577;9;13
577;9;12.5
577;9;8
577;9;9.5
577;7;17.5
577;7;13.75
577;7;16
577;1;12.5
577;1;14.5
577;1;10.5
577;1;11
577;8;11
577;8;9
577;8;13
577;8;11
577;8;9.5
577;8;12
577;8;14.5
577;8;10.5
582;2;11
582;2;15.5
582;2;15
582;2;14
582;2;12
582;4;8.5
582;4;12.5
582;4;8
582;4;11.5
582;4;12
582;4;10.5
582;4;11.5
582;4;13
582;3;11.5
582;3;9.5
582;3;6
582;3;13
582;3;16.5
582;3;14
582;3;18
582;3;16
582;3;15.5
582;6;9.5
582;6;10
582;6;10.25
582;6;10.25
582;6;10.25
582;6;13
582;6;11.5
582;5;13.3
582;5;12.3
582;5;13.2
582;5;13.6
582;5;12
582;5;11
582;5;12.3
582;10;16
582;10;13.5
582;10;13.5
582;9;16.5
582;9;10
582;9;16
582;9;7.5
582;9;8
582;9;11
582;7;15.75
582;7;12
582;7;16
582;1;17.5
582;1;unknown
582;1;18
582;1;10.5
582;8;9.5
582;8;16.5
582;8;13
582;8;16
582;8;10
582;8;13
582;8;16.5
582;8;10.5
582;8;9
624;2;12.5
624;2;12.5
624;2;15.5
624;2;13
624;2;16
624;4;12.5
624;4;12.5
624;4;13
624;4;14.5
624;4;8.5
624;4;13.5
624;4;8.5
624;4;10
624;4;14.5
624;3;9.5
624;3;7
624;3;12.5
624;3;8.5
624;3;9.5
624;3;13
624;3;10
624;3;11
624;3;15.5
624;6;9.25
624;6;11.25
624;6;7.75
624;6;10
624;6;11.25
624;6;9
624;6;9.75
624;5;13.8
624;5;12.6
624;5;12.3
624;5;9.8
624;5;10.9
624;5;10.4
624;5;10.3
624;10;13.75
624;10;15.25
624;10;11
624;10;13.75
624;9;4
624;9;10
624;9;9.5
624;9;16
624;9;10.5
624;9;13.5
624;7;14
624;7;13.5
624;7;14.25
624;1;18.5
624;1;13.5
624;1;16
624;1;17.5
624;8;13.5
624;8;10
624;8;8.5
624;8;11
624;8;12
624;8;10.5
624;8;13
624;8;18
624;8;13.5
668;2;13.5
668;2;12.5
668;2;14
668;2;13.5
668;2;12.5
668;4;8
668;4;11.5
668;4;6
668;4;15
668;4;12.5
668;4;12
668;4;12
668;4;10
668;4;12
668;3;15.5
668;3;11
668;3;11
668;3;14.5
668;3;14.5
668;3;17
668;3;14
668;3;8
668;3;unknown
668;6;10
668;6;unknown
668;6;11
668;6;7.5
668;6;11.25
668;6;11.5
668;6;7.5
668;5;12.5
668;5;13.3
668;5;14.2
668;5;12.3
668;5;12.4
668;5;13.5
668;5;11.9
668;10;12.5
668;10;14.25
668;10;11.5
668;10;12.5
668;9;7
668;9;6
668;9;12
668;9;4.5
668;9;9
668;7;13.25
668;7;17
668;7;12.25
668;1;14.5
668;1;11
668;1;12
668;1;13.5
668;8;5.5
668;8;13.5
668;8;9.5
668;8;10.5
668;8;5.5
668;8;7.5
668;8;12.5
668;8;10
668;8;9.5
669;2;13.5
669;2;13
669;2;14
669;2;12.5
669;2;12
669;4;10.5
669;4;11
669;4;11
669;4;11.5
669;4;8.5
669;4;12
669;4;9
669;4;12.5
669;3;13
669;3;17
669;3;12.5
669;3;16.5
669;3;19
669;3;16.5
669;3;18
669;3;17
669;3;14.5
669;6;11.75
669;6;10.5
669;6;12
669;6;8.5
669;6;10.5
669;6;10.75
669;6;12.25
669;5;13.1
669;5;13.4
669;5;13.2
669;5;11.9
669;5;14.8
669;5;12.6
669;5;12.8
669;10;11.5
669;10;13
669;10;14
669;10;13.5
669;9;11.5
669;9;9
669;9;9
669;9;8
669;9;5
669;7;17.75
669;7;15.75
669;7;14.25
669;1;17.5
669;1;12.5
669;1;11.5
669;1;15
669;8;11
669;8;7.5
669;8;6
669;8;12
669;8;10
669;8;13
669;8;11
669;8;11.5
669;8;12.5
716;2;14
716;2;11.5
716;2;12.5
716;2;13
716;2;11
716;4;10.5
716;4;4.5
716;4;11.5
716;4;13.5
716;4;14
716;4;13.5
716;4;11.5
716;4;16.5
716;4;12.5
716;3;12.5
716;3;12.5
716;3;15.5
716;3;10.5
716;3;13
716;3;14.5
716;3;11.5
716;3;15
716;3;15
716;6;12
716;6;10.25
716;6;11.25
716;6;10
716;6;12
716;6;9.5
716;6;11
716;5;13.1
716;5;11.2
716;5;11.5
716;5;12.4
716;5;11.4
716;5;10.5
716;5;13.9
716;10;15
716;10;15
716;10;16
716;10;15.75
716;9;11
716;9;9
716;9;unknown
716;9;10.5
716;9;11
716;9;8.5
716;7;15.25
716;7;15.5
716;7;13.75
716;1;20
716;1;17
716;1;11
716;1;12.5
716;8;11.5
716;8;13
716;8;13.5
716;8;16
716;8;18.5
716;8;17.5
716;8;11.5
716;8;11
716;8;12
24;2;15.5
24;2;14
24;2;12
24;2;10
24;2;12
24;4;14.5
24;4;14
24;4;13
24;4;13
24;4;11
24;4;11
24;4;10.5
24;4;11
24;4;13
24;3;12.5
24;3;14
24;3;14
24;3;12
24;3;18
24;3;13.5
24;3;11
24;3;11
24;3;14.5
24;6;10.75
24;6;13.25
24;6;11.25
24;6;11.25
24;6;9.25
24;6;12.5
24;6;12.5
24;5;12.9
24;5;12.2
24;5;13.4
24;5;14.2
24;5;10
24;5;11.7
24;5;12.8
24;10;14.25
24;10;13
24;10;17.5
24;10;11.5
24;9;4.5
24;9;7
24;9;10
24;9;7
24;9;5
24;9;5
24;7;12.25
24;7;15.25
24;7;15.5
24;1;11.5
24;1;13.5
24;1;13.5
24;1;16
24;8;18
24;8;14
24;8;13
24;8;10.5
24;8;11.5
24;8;14.5
24;8;10
24;8;10.5
24;8;14
82;2;14
82;2;12.5
82;2;12
82;2;13
82;2;12
82;4;13.5
82;4;12
82;4;10
82;4;11.5
82;4;12
82;4;12
82;4;12.5
82;4;7.5
82;3;13
82;3;13
82;3;12.5
82;3;12
82;3;7
82;3;16
82;3;12.5
82;3;15.5
82;3;16
82;6;10.75
82;6;8.25
82;6;10.5
82;6;10.75
82;6;10.25
82;6;10.75
82;6;7.75
82;5;10.8
82;5;14.5
82;5;9.9
82;5;12.4
82;5;10.9
82;5;12.9
82;5;10.6
82;10;14.25
82;10;15.5
82;10;14.25
82;10;13
82;9;5.5
82;9;13.5
82;9;unknown
82;9;6.5
82;9;12.5
82;9;12
82;7;14.25
82;7;13
82;7;15.25
82;1;12
82;1;14
82;1;19
82;1;18
82;8;8.5
82;8;11.5
82;8;11.5
82;8;11.5
82;8;10.5
82;8;14
82;8;7.5
82;8;12
82;8;13
114;2;10.5
114;2;13
114;2;13.5
114;2;11.5
114;2;11.5
114;4;10.5
114;4;6
114;4;10
114;4;7
114;4;10.5
114;4;11
114;4;12.5
114;4;10.5
114;3;17
114;3;unknown
114;3;17
114;3;15
114;3;17.5
114;3;9
114;3;14
114;3;13.5
114;3;17
114;6;9.5
114;6;8.75
114;6;9.5
114;6;9.5
114;6;8.25
114;6;11
114;5;13.3
114;5;14.3
114;5;12.3
114;5;12.2
114;5;13.5
114;5;12.9
114;5;11.3
114;10;15
114;10;14.5
114;10;11
114;10;15
114;9;16
114;9;5.5
114;9;5.5
114;9;6.5
114;9;7
114;9;12
114;7;14.75
114;7;11.5
114;7;14.25
114;1;12
114;1;13.5
114;1;13.5
114;8;7.5
114;8;11
114;8;unknown
114;8;9
114;8;9.5
114;8;13
114;8;6.5
114;8;10.5
114;8;9.5
135;2;13
135;2;13.5
135;2;16.5
135;2;11
135;2;14
135;4;11
135;4;11
135;4;11.5
135;4;10.5
135;4;12.5
135;4;11.5
135;4;16.5
135;4;11
135;4;12
135;3;12
135;3;14
135;3;14
135;3;15.5
135;3;14
135;3;8.5
135;3;12
135;3;9.5
135;6;10.5
135;6;10.25
135;6;10.25
135;6;10
135;6;9.5
135;6;11.25
135;6;10.25
135;5;11.8
135;5;12.7
135;5;10.6
135;5;12.4
135;5;10.8
135;5;12.1
135;5;9.1
135;10;14.75
135;10;11.25
135;10;14
135;10;15
135;9;10
135;9;6
135;9;7
135;9;10.5
135;9;15
135;7;14.75
135;7;16
135;7;15.75
135;1;17.5
135;1;19.5
135;1;13
135;1;15.5
135;8;12
135;8;9
135;8;14
135;8;11
135;8;14
135;8;13
135;8;13.5
135;8;9.5
135;8;11.5
146;2;15.5
146;2;11
146;2;11.5
146;2;11.5
146;2;10.5
146;4;8.5
146;4;8.5
146;4;11.5
146;4;13
146;4;13.5
146;4;9
146;4;10
146;4;11.5
146;3;9
146;3;17.5
146;3;14.5
146;3;13
146;3;14.5
146;3;15
146;3;12.5
146;3;15
146;3;15.5
146;6;10.75
146;6;11
146;6;10
146;6;10.25
146;6;10.75
146;6;9.25
146;6;8
146;5;11.3
146;5;11.8
146;5;11.5
146;5;13.3
146;5;12.7
146;5;15.2
146;5;13.3
146;10;11.25
146;10;11.5
146;10;17.75
146;10;15
146;9;11.5
146;9;0.5
146;9;6
146;9;7.5
146;9;2
146;9;13
146;7;12.25
146;7;12
146;7;17.5
146;1;17.5
146;1;11
146;1;9.5
146;1;11
146;8;12.5
146;8;11.5
146;8;12
146;8;17
146;8;12
146;8;8.5
146;8;13
146;8;12
146;8;11.5
167;2;15
167;2;14
167;2;13.5
167;2;14
167;2;10.5
167;4;11.5
167;4;9
167;4;11.5
167;4;16.5
167;4;12
167;4;10.5
167;4;15
167;4;10
167;4;12
167;3;13.5
167;3;9.5
167;3;13
167;3;15.5
167;3;11.5
167;3;18
167;3;11.5
167;3;12
167;3;11
167;6;11
167;6;8
167;6;11.5
167;6;9.75
167;6;10.75
167;6;11.25
167;5;14.4
167;5;13
167;5;13.3
167;5;9.4
167;5;11.1
167;5;11.9
167;5;11.8
167;10;12.75
167;10;15
167;10;14.5
167;10;13.25
167;9;7.5
167;9;6.5
167;9;8.5
167;9;5
167;9;7
167;9;7
167;7;14.5
167;7;16
167;7;16.25
167;1;14
167;1;13.5
167;1;12
167;1;14
167;8;13.5
167;8;12.5
167;8;12
167;8;12
167;8;8.5
167;8;10.5
167;8;15.5
167;8;16.5
167;8;15.5
181;2;12.5
181;2;11.5
181;2;11.5
181;2;10
181;2;12
181;4;11
181;4;10.5
181;4;9
181;4;9.5
181;4;13.5
181;4;9.5
181;4;11.5
181;4;8.5
181;4;8.5
181;3;13.5
181;3;20
181;3;14
181;3;16
181;3;12.5
181;3;17.5
181;3;16.5
181;3;14
181;6;11
181;6;11.25
181;6;9.25
181;6;10.75
181;6;9.25
181;6;10.5
181;5;13.5
181;5;12.1
181;5;11.9
181;5;13.6
181;5;12.7
181;5;11.6
181;5;12
181;10;11.75
181;10;15.25
181;10;11.5
181;10;14
181;9;9.5
181;9;7.5
181;9;8.5
181;9;5
181;9;6
181;9;5.5
181;7;14
181;7;14.25
181;7;18
181;1;13.5
181;1;10.5
181;1;10
181;1;9.5
181;8;12
181;8;9.5
181;8;9.5
181;8;12.5
181;8;17
181;8;13.5
181;8;12
181;8;7
181;8;12
185;2;13
185;2;9
185;2;12.5
185;2;13
185;2;11
185;4;8.5
185;4;8
185;4;10
185;4;11.5
185;4;9
185;4;13.5
185;4;11.5
185;4;10.5
185;4;11
185;3;16
185;3;7
185;3;13.5
185;3;18.5
185;3;14.5
185;3;14.5
185;3;12
185;3;11.5
185;6;11.75
185;6;9.75
185;6;10.75
185;6;9.5
185;6;9
185;6;11.25
185;5;11.2
185;5;12.4
185;5;12.9
185;5;14.3
185;5;13.2
185;5;12.3
185;5;12.6
185;10;15.25
185;10;12.25
185;10;12.75
185;10;15.25
185;9;6.5
185;9;11
185;9;4.5
185;9;5
185;9;5
185;9;4
185;7;14.5
185;7;14.25
185;7;13.25
185;1;15
185;1;15
185;1;12
185;1;unknown
185;8;10
185;8;9.5
185;8;11.5
185;8;9.5
185;8;14
185;8;15.5
185;8;9.5
185;8;8.5
185;8;13
192;2;9
192;2;14
192;2;13
192;2;16
192;2;15
192;4;12.5
192;4;12.5
192;4;13
192;4;12
192;4;12.5
192;4;14.5
192;4;11
192;4;13
192;4;11.5
192;3;10.5
192;3;11
192;3;15
192;3;15.5
192;3;11.5
192;3;11.5
192;3;13.5
192;3;10
192;3;11.5
192;6;9.25
192;6;9.5
192;6;10.25
192;6;10
192;6;11.5
192;6;10.25
192;6;10.75
192;5;9.8
192;5;10.2
192;5;10
192;5;14
192;5;11.4
192;5;13.1
192;5;12
192;10;15.5
192;10;11
192;10;12
192;10;15.25
192;9;12
192;9;9.5
192;9;8
192;9;8.5
192;9;6
192;9;4.5
192;7;14.5
192;7;14.75
192;7;15
192;1;9.5
192;1;15
192;1;16.5
192;1;15.5
192;8;13
192;8;10
192;8;8
192;8;9
192;8;9
192;8;5.5
192;8;13
192;8;11.5
192;8;10.5
212;2;14
212;2;11.5
212;2;15
212;2;13
212;2;10.5
212;4;11.5
212;4;9.5
212;4;10.5
212;4;13
212;4;11.5
212;4;11
212;4;11
212;4;11.5
212;4;11
212;3;10
212;3;unknown
212;3;15.5
212;3;12
212;3;13.5
212;3;7
212;3;9
212;3;9.5
212;3;11.5
212;6;10
212;6;11.75
212;6;9.75
212;6;9.5
212;6;8.5
212;6;10.75
212;6;9.5
212;5;11.2
212;5;12.1
212;5;9.9
212;5;9.8
212;5;10.8
212;5;10.7
212;5;10.2
212;10;17.25
212;10;15
212;10;12.75
212;10;15
212;9;7
212;9;14.5
212;9;8
212;9;10
212;9;12
212;9;9.5
212;7;unknown
212;7;18
212;7;14.5
212;1;13.5
212;1;15
212;1;11.5
212;1;17.5
212;8;13
212;8;11.5
212;8;11
212;8;10
212;8;10
212;8;12
212;8;13
212;8;8
212;8;10
276;2;13.5
276;2;11.5
276;2;15
276;2;10.5
276;2;17
276;4;unknown
276;4;10
276;4;10
276;4;14
276;4;9
276;4;10
276;4;12
276;4;10.5
276;4;11.5
276;3;12
276;3;10.5
276;3;14
276;3;15.5
276;3;15.5
276;3;11
276;3;13.5
276;3;15.5
276;3;15
276;6;9.5
276;6;10.75
276;6;9.75
276;6;7.75
276;6;9.75
276;6;10.5
276;6;10.25
276;5;14
276;5;13.9
276;5;12
276;5;11.2
276;5;14.6
276;5;12.7
276;5;13.4
276;10;15.25
276;10;12
276;10;14.25
276;10;15
276;9;9
276;9;9.5
276;9;2.5
276;9;11.5
276;9;2
276;9;13
276;7;12.25
276;7;16.75
276;7;13.75
276;1;14
276;1;10.5
276;1;15
276;1;18
276;8;10.5
276;8;13
276;8;12
276;8;9.5
276;8;6
276;8;10.5
276;8;14
276;8;11
276;8;13
298;2;14
298;2;15
298;2;14.5
298;2;13.5
298;2;11
298;4;12.5
298;4;11
298;4;11
298;4;16
298;4;13.5
298;4;12.5
298;4;14
298;4;11.5
298;4;10
298;3;12
298;3;13.5
298;3;11.5
298;3;13.5
298;3;13
298;3;11.5
298;3;10
298;3;16
298;3;13
298;6;10
298;6;9.75
298;6;9.25
298;6;9.25
298;6;8.5
298;6;10.5
298;5;13.1
298;5;13.1
298;5;10.1
298;5;12.4
298;5;10.1
298;5;11.2
298;5;10.9
298;10;10.75
298;10;13.75
298;10;12.75
298;10;16.25
298;9;6.5
298;9;10
298;9;11.5
298;9;12
298;9;7
298;9;10
298;7;14.5
298;7;14.5
298;7;15.5
298;1;11.5
298;1;13
298;1;13.5
298;1;14.5
298;8;13.5
298;8;13.5
298;8;11
298;8;12
298;8;16.5
298;8;10.5
298;8;13
298;8;13
298;8;10.5
301;2;13
301;2;11.5
301;2;14.5
301;2;14
301;2;13.5
301;4;13.5
301;4;7.5
301;4;9
301;4;12.5
301;4;11.5
301;4;10.5
301;4;9
301;4;13
301;4;11
301;3;12
301;3;13.5
301;3;9
301;3;13
301;3;12.5
301;3;13
301;3;15.5
301;3;14.5
301;3;16
301;6;10
301;6;11.75
301;6;9
301;6;8.75
301;6;11
301;6;10.25
301;6;12.5
301;5;12.1
301;5;12.7
301;5;11.1
301;5;12.8
301;5;9.8
301;5;12.5
301;5;13.9
301;10;14.75
301;10;13.75
301;10;11.75
301;10;12
301;9;unknown
301;9;9.5
301;9;10.5
301;9;10.5
301;9;10
301;9;10
301;7;12.75
301;7;16.5
301;7;14
301;1;13.5
301;1;13.5
301;1;12.5
301;1;11.5
301;8;13.5
301;8;10
301;8;10
301;8;14.5
301;8;14.5
301;8;15
301;8;13
301;8;13.5
301;8;11
313;2;11
313;2;12
313;2;13
313;2;11
313;2;11.5
313;4;9
313;4;11
313;4;11.5
313;4;11.5
313;4;12.5
313;4;12.5
313;4;8.5
313;4;11
313;4;10
313;3;12.5
313;3;15
313;3;9.5
313;3;13
313;3;12.5
313;3;13.5
313;3;11
313;3;15.5
313;3;unknown
313;6;9.5
313;6;9.5
313;6;10.5
313;6;9.75
313;6;8.25
313;6;10.25
313;6;10.75
313;5;13.4
313;5;12
313;5;12.9
313;5;11.8
313;5;12.3
313;5;11.9
313;5;12
313;10;14.5
313;10;13.75
313;10;17
313;9;9
313;9;7.5
313;9;7
313;9;8
313;9;11
313;9;6.5
313;7;17.25
313;7;15
313;7;15.75
313;1;15.5
313;1;15
313;1;16.5
313;1;13.5
313;8;10
313;8;12.5
313;8;15
313;8;13.5
313;8;12.5
313;8;13
313;8;12
313;8;9.5
313;8;8.5
314;2;12
314;2;11
314;2;11.5
314;2;11
314;2;11.5
314;4;5.5
314;4;9.5
314;4;11
314;4;9
314;4;13.5
314;4;9.5
314;4;8.5
314;4;13
314;4;11.5
314;3;16.5
314;3;13
314;3;15.5
314;3;15.5
314;3;14.5
314;3;16
314;3;11
314;3;11.5
314;3;13.5
314;6;10.75
314;6;12.25
314;6;10.25
314;6;9
314;6;9.75
314;6;11.25
314;6;11.25
314;5;11.1
314;5;12.8
314;5;12
314;5;11.2
314;5;11
314;5;12.9
314;5;13.5
314;10;14
314;10;12
314;10;16
314;10;13.5
314;9;7
314;9;13.5
314;9;6
314;9;6
314;9;4
314;9;8
314;7;12
314;7;10.75
314;7;15.25
314;1;16
314;1;15.5
314;1;15
314;1;11.5
314;8;14.5
314;8;13.5
314;8;10
314;8;12
314;8;12.5
314;8;16
314;8;10.5
314;8;11.5
314;8;6
317;2;15.5
317;2;15.5
317;2;13.5
317;2;12.5
317;2;11
317;4;12.5
317;4;13.5
317;4;10.5
317;4;12.5
317;4;10.5
317;4;8.5
317;4;12
317;4;13
317;3;13
317;3;17
317;3;11.5
317;3;12.5
317;3;15
317;3;15.5
317;3;15
317;3;12.5
317;3;11
317;6;11.5
317;6;10.75
317;6;9.75
317;6;11.25
317;6;9.5
317;6;8.75
317;6;11
317;5;11.1
317;5;10.2
317;5;13.1
317;5;11.8
317;5;12.1
317;5;14.8
317;5;10.3
317;10;13.75
317;10;16.25
317;10;15
317;10;14.25
317;9;0
317;9;6.5
317;9;10
317;9;7
317;9;12
317;9;9
317;7;18.5
317;7;16.25
317;7;16.75
317;1;14
317;1;16
317;1;15
317;1;8
317;8;12
317;8;11
317;8;10.5
317;8;8.5
317;8;7
317;8;14
317;8;14
317;8;15
317;8;15
337;2;10
337;2;10.5
337;2;12
337;2;13.5
337;2;15
337;4;14
337;4;10
337;4;11.5
337;4;11
337;4;11.5
337;4;9
337;4;11.5
337;4;10.5
337;3;15
337;3;11
337;3;9.5
337;3;13.5
337;3;17
337;3;16.5
337;3;8.5
337;3;14
337;3;9.5
337;6;10.25
337;6;8.25
337;6;unknown
337;6;10.75
337;6;9.25
337;6;10.75
337;6;8
337;5;12.1
337;5;13.2
337;5;11.8
337;5;11.4
337;5;10.3
337;5;11.4
337;10;13.5
337;10;13.75
337;10;15.25
337;10;13.5
337;9;8.5
337;9;4
337;9;12
337;9;6.5
337;9;8.5
337;9;11.5
337;7;17.5
337;7;16.25
337;7;14.25
337;1;16
337;1;18
337;1;12.5
337;1;14.5
337;8;9
337;8;13
337;8;7
337;8;16
337;8;11
337;8;7.5
337;8;13.5
337;8;9.5
345;2;13.5
345;2;11.5
345;2;13
345;2;11.5
345;2;13
345;4;14.5
345;4;7.5
345;4;15.5
345;4;12.5
345;4;10
345;4;9.5
345;4;11
345;4;10
345;4;10.5
345;3;unknown
345;3;13
345;3;12
345;3;13.5
345;3;15
345;3;11.5
345;3;12
345;3;15.5
345;3;12.5
345;6;9
345;6;8.5
345;6;10.75
345;6;10.25
345;6;12.25
345;6;9.5
345;5;12
345;5;11.7
345;5;9.6
345;5;11.7
345;5;13.6
345;5;12.8
345;5;12.3
345;10;14.5
345;10;15.25
345;10;16
345;10;16.75
345;9;4
345;9;6
345;9;8.5
345;9;10.5
345;9;6.5
345;9;1.5
345;7;15
345;7;15
345;7;11.5
345;1;15.5
345;1;7.5
345;1;12.5
345;1;9.5
345;8;15
345;8;8
345;8;10
345;8;15.5
345;8;13
345;8;14
345;8;11.5
345;8;12.5
345;8;11
480;2;15
480;2;12
480;2;14.5
480;2;11.5
480;2;9
480;4;9.5
480;4;9.5
480;4;14.5
480;4;13
480;4;13.5
480;4;11
480;4;12.5
480;4;8.5
480;4;13
480;3;unknown
480;3;20
480;3;14
480;3;15.5
480;3;17
480;3;9.5
480;3;15
480;3;13.5
480;3;18
480;6;10
480;6;10.5
480;6;8.25
480;6;9.25
480;6;11.75
480;6;10.5
480;6;11
480;5;13.5
480;5;10.8
480;5;12.1
480;5;12.7
480;5;13.5
480;5;11.3
480;5;13.6
480;10;13.25
480;10;14.25
480;10;16
480;10;16
480;9;10
480;9;5.5
480;9;10.5
480;9;3
480;9;9.5
480;9;11.5
480;7;14.75
480;7;15.75
480;7;16.5
480;1;16.5
480;1;14.5
480;1;18.5
480;1;15
480;8;10
480;8;13
480;8;15
480;8;14.5
480;8;12.5
480;8;14
480;8;unknown
480;8;10
480;8;11.5
493;2;12.5
493;2;12
493;2;10
493;2;12
493;2;13.5
493;4;8.5
493;4;13
493;4;9
493;4;11.5
493;4;14.5
493;4;13
493;4;14
493;4;14.5
493;4;8
493;3;13
493;3;14.5
493;3;13
493;3;14
493;3;14.5
493;3;17.5
493;3;9
493;3;12
493;3;14.5
493;6;10.75
493;6;10.5
493;6;11
493;6;10.5
493;6;10.25
493;6;9.75
493;6;11.5
493;5;12.5
493;5;10.3
493;5;11.6
493;5;12.4
493;5;11
493;5;10.9
493;5;12.5
493;10;13.5
493;10;16.25
493;10;15.75
493;10;15.25
493;9;11
493;9;4
493;9;3
493;9;13
493;9;7
493;7;15
493;7;12.75
493;7;14.25
493;1;12.5
493;1;9.5
493;1;unknown
493;1;17.5
493;8;13
493;8;16.5
493;8;12.5
493;8;unknown
493;8;12
493;8;17
493;8;14.5
493;8;14.5
493;8;14
512;2;11.5
512;2;14.5
512;2;12
512;2;14.5
512;2;12
512;4;16.5
512;4;8
512;4;11
512;4;7.5
512;4;12
512;4;11.5
512;4;15.5
512;4;8.5
512;3;15.5
512;3;11.5
512;3;18
512;3;14
512;3;14
512;3;16
512;3;11
512;3;11.5
512;3;15.5
512;6;12
512;6;8.75
512;6;10.25
512;6;8.25
512;6;11
512;6;9.75
512;6;8.25
512;5;12.2
512;5;12.5
512;5;13.9
512;5;12.5
512;5;10.6
512;5;12.9
512;5;13.7
512;10;17.75
512;10;9.5
512;10;14
512;10;12
512;9;5.5
512;9;3
512;9;6
512;9;5.5
512;9;10
512;9;8.5
512;7;14.5
512;7;17.25
512;7;13
512;1;13
512;1;10
512;1;15
512;1;16.5
512;8;13.5
512;8;12
512;8;10
512;8;13
512;8;11.5
512;8;16.5
512;8;14
512;8;12
512;8;10
533;2;11
533;2;16.5
533;2;13.5
533;2;12.5
533;2;14
533;4;8.5
533;4;9.5
